,group1,group2,test_stat,p_value
439,"('prism', 'GAP', 'xgb')","('prism', 'abmil-8_heads', 'MLP')",0.0,1.0
440,"('prism', 'GAP', 'xgb')","('prism', 'gabmil-1_heads', 'MLP')",11.0,0.9999999999608917
441,"('prism', 'GAP', 'xgb')","('prism', 'gabmil-8_heads', 'MLP')",9.0,0.9999999999772626
442,"('prism', 'GAP', 'xgb')","('resnet18', 'GAP', 'MLP')",771.0,2.531942300265655e-08
443,"('prism', 'GAP', 'xgb')","('resnet18', 'GAP', 'lr')",525.0,0.06235819194534997
444,"('prism', 'GAP', 'xgb')","('resnet18', 'GAP', 'xgb')",699.0,2.049409522442147e-05
445,"('prism', 'GAP', 'xgb')","('resnet18', 'abmil-1_heads', 'MLP')",769.0,3.2303432817570865e-08
446,"('prism', 'GAP', 'xgb')","('resnet18', 'abmil-8_heads', 'MLP')",736.0,1.0187495718128048e-06
447,"('prism', 'GAP', 'xgb')","('resnet18', 'gabmil-1_heads', 'MLP')",764.0,5.817491910420358e-08
448,"('prism', 'GAP', 'xgb')","('resnet18', 'gabmil-8_heads', 'MLP')",775.0,1.531498128315434e-08
449,"('prism', 'GAP', 'xgb')","('uni', 'GAP', 'MLP')",198.0,0.9982397582198246
450,"('prism', 'GAP', 'xgb')","('uni', 'GAP', 'lr')",21.0,0.9999999996625775
451,"('prism', 'GAP', 'xgb')","('uni', 'GAP', 'xgb')",305.0,0.9211245153101117
452,"('prism', 'GAP', 'xgb')","('uni', 'abmil-1_heads', 'MLP')",0.0,1.0
453,"('prism', 'GAP', 'xgb')","('uni', 'abmil-8_heads', 'MLP')",0.0,1.0
454,"('prism', 'GAP', 'xgb')","('uni', 'gabmil-1_heads', 'MLP')",0.0,1.0
455,"('prism', 'GAP', 'xgb')","('uni', 'gabmil-8_heads', 'MLP')",0.0,1.0
456,"('prism', 'PRISM', 'MLP')","('prism', 'PRISM', 'lr')",629.0,0.0004261221479276679
457,"('prism', 'PRISM', 'MLP')","('prism', 'PRISM', 'xgb')",621.0,0.0019337554258527234
458,"('prism', 'PRISM', 'MLP')","('prism', 'abmil-1_heads', 'MLP')",693.0,3.134132748527918e-05
459,"('prism', 'PRISM', 'MLP')","('prism', 'abmil-8_heads', 'MLP')",708.0,1.0523882338020485e-05
460,"('prism', 'PRISM', 'MLP')","('prism', 'gabmil-1_heads', 'MLP')",699.0,2.049409522442147e-05
461,"('prism', 'PRISM', 'MLP')","('prism', 'gabmil-8_heads', 'MLP')",676.0,9.667294852988562e-05
462,"('prism', 'PRISM', 'MLP')","('resnet18', 'GAP', 'MLP')",813.0,1.7280399333685637e-11
463,"('prism', 'PRISM', 'MLP')","('resnet18', 'GAP', 'lr')",817.0,4.547473508864641e-12
464,"('prism', 'PRISM', 'MLP')","('resnet18', 'GAP', 'xgb')",820.0,9.094947017729282e-13
465,"('prism', 'PRISM', 'MLP')","('resnet18', 'abmil-1_heads', 'MLP')",820.0,9.094947017729282e-13
466,"('prism', 'PRISM', 'MLP')","('resnet18', 'abmil-8_heads', 'MLP')",820.0,9.094947017729282e-13
467,"('prism', 'PRISM', 'MLP')","('resnet18', 'gabmil-1_heads', 'MLP')",820.0,9.094947017729282e-13
468,"('prism', 'PRISM', 'MLP')","('resnet18', 'gabmil-8_heads', 'MLP')",820.0,9.094947017729282e-13
469,"('prism', 'PRISM', 'MLP')","('uni', 'GAP', 'MLP')",776.0,3.589566486386706e-08
470,"('prism', 'PRISM', 'MLP')","('uni', 'GAP', 'lr')",746.0,3.940094757126644e-07
471,"('prism', 'PRISM', 'MLP')","('uni', 'GAP', 'xgb')",782.0,6.004484021104872e-09
472,"('prism', 'PRISM', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",635.0,0.0009797538523343974
473,"('prism', 'PRISM', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",726.0,2.4664041120558977e-06
474,"('prism', 'PRISM', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",622.0,0.0006027839501798765
475,"('prism', 'PRISM', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",706.0,1.2242584489285946e-05
476,"('prism', 'PRISM', 'lr')","('prism', 'PRISM', 'xgb')",353.0,0.7781333409857325
477,"('prism', 'PRISM', 'lr')","('prism', 'abmil-1_heads', 'MLP')",584.0,0.00926338828594453
478,"('prism', 'PRISM', 'lr')","('prism', 'abmil-8_heads', 'MLP')",556.0,0.010264683616559472
479,"('prism', 'PRISM', 'lr')","('prism', 'gabmil-1_heads', 'MLP')",554.0,0.026541326487858896
480,"('prism', 'PRISM', 'lr')","('prism', 'gabmil-8_heads', 'MLP')",581.0,0.010377284787864482
481,"('prism', 'PRISM', 'lr')","('resnet18', 'GAP', 'MLP')",805.0,1.2460077414289117e-10
482,"('prism', 'PRISM', 'lr')","('resnet18', 'GAP', 'lr')",819.0,1.8189894035458565e-12
483,"('prism', 'PRISM', 'lr')","('resnet18', 'GAP', 'xgb')",813.0,1.7280399333685637e-11
484,"('prism', 'PRISM', 'lr')","('resnet18', 'abmil-1_heads', 'MLP')",814.0,1.2732925824820995e-11
485,"('prism', 'PRISM', 'lr')","('resnet18', 'abmil-8_heads', 'MLP')",817.0,4.547473508864641e-12
486,"('prism', 'PRISM', 'lr')","('resnet18', 'gabmil-1_heads', 'MLP')",816.0,6.366462912410498e-12
487,"('prism', 'PRISM', 'lr')","('resnet18', 'gabmil-8_heads', 'MLP')",818.0,2.7284841053187847e-12
488,"('prism', 'PRISM', 'lr')","('uni', 'GAP', 'MLP')",778.0,1.0350049706175923e-08
489,"('prism', 'PRISM', 'lr')","('uni', 'GAP', 'lr')",708.0,1.0523882338020485e-05
490,"('prism', 'PRISM', 'lr')","('uni', 'GAP', 'xgb')",757.0,1.267735569854267e-07
491,"('prism', 'PRISM', 'lr')","('uni', 'abmil-1_heads', 'MLP')",454.0,0.28133384116608795
492,"('prism', 'PRISM', 'lr')","('uni', 'abmil-8_heads', 'MLP')",470.0,0.07451355552549145
493,"('prism', 'PRISM', 'lr')","('uni', 'gabmil-1_heads', 'MLP')",440.0,0.15674927707115238
494,"('prism', 'PRISM', 'lr')","('uni', 'gabmil-8_heads', 'MLP')",469.0,0.1351341642746421
495,"('prism', 'PRISM', 'xgb')","('prism', 'abmil-1_heads', 'MLP')",591.0,0.0070540475899179
496,"('prism', 'PRISM', 'xgb')","('prism', 'abmil-8_heads', 'MLP')",583.0,0.009622770078749454
497,"('prism', 'PRISM', 'xgb')","('prism', 'gabmil-1_heads', 'MLP')",544.0,0.03625316605939588
498,"('prism', 'PRISM', 'xgb')","('prism', 'gabmil-8_heads', 'MLP')",588.0,0.007938110973555013
499,"('prism', 'PRISM', 'xgb')","('resnet18', 'GAP', 'MLP')",816.0,6.366462912410498e-12
500,"('prism', 'PRISM', 'xgb')","('resnet18', 'GAP', 'lr')",819.0,1.8189894035458565e-12
501,"('prism', 'PRISM', 'xgb')","('resnet18', 'GAP', 'xgb')",820.0,9.094947017729282e-13
502,"('prism', 'PRISM', 'xgb')","('resnet18', 'abmil-1_heads', 'MLP')",820.0,9.094947017729282e-13
503,"('prism', 'PRISM', 'xgb')","('resnet18', 'abmil-8_heads', 'MLP')",820.0,9.094947017729282e-13
504,"('prism', 'PRISM', 'xgb')","('resnet18', 'gabmil-1_heads', 'MLP')",820.0,9.094947017729282e-13
505,"('prism', 'PRISM', 'xgb')","('resnet18', 'gabmil-8_heads', 'MLP')",820.0,9.094947017729282e-13
506,"('prism', 'PRISM', 'xgb')","('uni', 'GAP', 'MLP')",810.0,3.9108272176235914e-11
507,"('prism', 'PRISM', 'xgb')","('uni', 'GAP', 'lr')",679.0,3.839348493391382e-06
508,"('prism', 'PRISM', 'xgb')","('uni', 'GAP', 'xgb')",750.0,2.532959502819474e-07
509,"('prism', 'PRISM', 'xgb')","('uni', 'abmil-1_heads', 'MLP')",511.0,0.08934820786180353
510,"('prism', 'PRISM', 'xgb')","('uni', 'abmil-8_heads', 'MLP')",547.0,0.005238856417280673
511,"('prism', 'PRISM', 'xgb')","('uni', 'gabmil-1_heads', 'MLP')",524.0,0.030744011358566487
512,"('prism', 'PRISM', 'xgb')","('uni', 'gabmil-8_heads', 'MLP')",568.0,0.016609992411758867
513,"('prism', 'abmil-1_heads', 'MLP')","('prism', 'abmil-8_heads', 'MLP')",382.0,0.6476561628460331
514,"('prism', 'abmil-1_heads', 'MLP')","('prism', 'gabmil-1_heads', 'MLP')",225.0,0.8393193973524603
515,"('prism', 'abmil-1_heads', 'MLP')","('prism', 'gabmil-8_heads', 'MLP')",373.0,0.48553924079722954
516,"('prism', 'abmil-1_heads', 'MLP')","('resnet18', 'GAP', 'MLP')",785.0,3.919922164641321e-09
517,"('prism', 'abmil-1_heads', 'MLP')","('resnet18', 'GAP', 'lr')",786.0,3.3878677641041577e-09
518,"('prism', 'abmil-1_heads', 'MLP')","('resnet18', 'GAP', 'xgb')",788.0,2.5147528504021466e-09
519,"('prism', 'abmil-1_heads', 'MLP')","('resnet18', 'abmil-1_heads', 'MLP')",798.0,4.874891601502895e-10
520,"('prism', 'abmil-1_heads', 'MLP')","('resnet18', 'abmil-8_heads', 'MLP')",797.0,5.820766091346741e-10
521,"('prism', 'abmil-1_heads', 'MLP')","('resnet18', 'gabmil-1_heads', 'MLP')",799.0,4.065441316924989e-10
522,"('prism', 'abmil-1_heads', 'MLP')","('resnet18', 'gabmil-8_heads', 'MLP')",800.0,3.374225343577564e-10
523,"('prism', 'abmil-1_heads', 'MLP')","('uni', 'GAP', 'MLP')",729.0,1.9038552636629902e-06
524,"('prism', 'abmil-1_heads', 'MLP')","('uni', 'GAP', 'lr')",628.0,0.0013853147693225765
525,"('prism', 'abmil-1_heads', 'MLP')","('uni', 'GAP', 'xgb')",714.0,6.608917828998528e-06
526,"('prism', 'abmil-1_heads', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",258.0,0.980276659327501
527,"('prism', 'abmil-1_heads', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",386.0,0.6276978209107256
528,"('prism', 'abmil-1_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",303.0,0.8876423317482933
529,"('prism', 'abmil-1_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",360.0,0.7493126299632422
530,"('prism', 'abmil-8_heads', 'MLP')","('prism', 'gabmil-1_heads', 'MLP')",349.0,0.6224033302371749
531,"('prism', 'abmil-8_heads', 'MLP')","('prism', 'gabmil-8_heads', 'MLP')",426.0,0.41837750536433305
532,"('prism', 'abmil-8_heads', 'MLP')","('resnet18', 'GAP', 'MLP')",798.0,4.874891601502895e-10
533,"('prism', 'abmil-8_heads', 'MLP')","('resnet18', 'GAP', 'lr')",819.0,1.8189894035458565e-12
534,"('prism', 'abmil-8_heads', 'MLP')","('resnet18', 'GAP', 'xgb')",809.0,5.002220859751105e-11
535,"('prism', 'abmil-8_heads', 'MLP')","('resnet18', 'abmil-1_heads', 'MLP')",814.0,1.2732925824820995e-11
536,"('prism', 'abmil-8_heads', 'MLP')","('resnet18', 'abmil-8_heads', 'MLP')",777.0,3.321211344063411e-08
537,"('prism', 'abmil-8_heads', 'MLP')","('resnet18', 'gabmil-1_heads', 'MLP')",815.0,9.094947017729282e-12
538,"('prism', 'abmil-8_heads', 'MLP')","('resnet18', 'gabmil-8_heads', 'MLP')",818.0,2.7284841053187847e-12
539,"('prism', 'abmil-8_heads', 'MLP')","('uni', 'GAP', 'MLP')",725.0,1.4703103225188442e-06
540,"('prism', 'abmil-8_heads', 'MLP')","('uni', 'GAP', 'lr')",660.0,0.00025401910261280136
541,"('prism', 'abmil-8_heads', 'MLP')","('uni', 'GAP', 'xgb')",733.0,1.3368562576943077e-06
542,"('prism', 'abmil-8_heads', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",199.0,0.9961552127396757
543,"('prism', 'abmil-8_heads', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",343.0,0.8158999152847173
544,"('prism', 'abmil-8_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",259.0,0.9795993024781637
545,"('prism', 'abmil-8_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",253.0,0.9558110809552731
546,"('prism', 'gabmil-1_heads', 'MLP')","('prism', 'gabmil-8_heads', 'MLP')",471.0,0.21010612540612783
547,"('prism', 'gabmil-1_heads', 'MLP')","('resnet18', 'GAP', 'MLP')",786.0,3.3878677641041577e-09
548,"('prism', 'gabmil-1_heads', 'MLP')","('resnet18', 'GAP', 'lr')",788.0,2.5147528504021466e-09
549,"('prism', 'gabmil-1_heads', 'MLP')","('resnet18', 'GAP', 'xgb')",790.0,1.850821718107909e-09
550,"('prism', 'gabmil-1_heads', 'MLP')","('resnet18', 'abmil-1_heads', 'MLP')",799.0,4.065441316924989e-10
551,"('prism', 'gabmil-1_heads', 'MLP')","('resnet18', 'abmil-8_heads', 'MLP')",798.0,4.874891601502895e-10
552,"('prism', 'gabmil-1_heads', 'MLP')","('resnet18', 'gabmil-1_heads', 'MLP')",801.0,2.7921487344428897e-10
553,"('prism', 'gabmil-1_heads', 'MLP')","('resnet18', 'gabmil-8_heads', 'MLP')",801.0,2.7921487344428897e-10
554,"('prism', 'gabmil-1_heads', 'MLP')","('uni', 'GAP', 'MLP')",733.0,1.3368562576943077e-06
555,"('prism', 'gabmil-1_heads', 'MLP')","('uni', 'GAP', 'lr')",647.0,0.0005243565419732477
556,"('prism', 'gabmil-1_heads', 'MLP')","('uni', 'GAP', 'xgb')",720.0,4.076379809703212e-06
557,"('prism', 'gabmil-1_heads', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",259.0,0.966233082186009
558,"('prism', 'gabmil-1_heads', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",378.0,0.5664959309573561
559,"('prism', 'gabmil-1_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",311.0,0.8648658357253579
560,"('prism', 'gabmil-1_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",348.0,0.72109917228965
561,"('prism', 'gabmil-8_heads', 'MLP')","('resnet18', 'GAP', 'MLP')",800.0,3.374225343577564e-10
562,"('prism', 'gabmil-8_heads', 'MLP')","('resnet18', 'GAP', 'lr')",812.0,2.2737367544323206e-11
563,"('prism', 'gabmil-8_heads', 'MLP')","('resnet18', 'GAP', 'xgb')",807.0,8.003553375601768e-11
564,"('prism', 'gabmil-8_heads', 'MLP')","('resnet18', 'abmil-1_heads', 'MLP')",776.0,3.589566486386706e-08
565,"('prism', 'gabmil-8_heads', 'MLP')","('resnet18', 'abmil-8_heads', 'MLP')",816.0,6.366462912410498e-12
566,"('prism', 'gabmil-8_heads', 'MLP')","('resnet18', 'gabmil-1_heads', 'MLP')",777.0,3.321211344063411e-08
567,"('prism', 'gabmil-8_heads', 'MLP')","('resnet18', 'gabmil-8_heads', 'MLP')",818.0,2.7284841053187847e-12
568,"('prism', 'gabmil-8_heads', 'MLP')","('uni', 'GAP', 'MLP')",754.0,1.7449474398745224e-07
569,"('prism', 'gabmil-8_heads', 'MLP')","('uni', 'GAP', 'lr')",679.0,7.987017943378305e-05
570,"('prism', 'gabmil-8_heads', 'MLP')","('uni', 'GAP', 'xgb')",726.0,2.4664041120558977e-06
571,"('prism', 'gabmil-8_heads', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",247.0,0.9865736397168803
572,"('prism', 'gabmil-8_heads', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",333.0,0.8494692436606783
573,"('prism', 'gabmil-8_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",268.0,0.931424328846185
574,"('prism', 'gabmil-8_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",310.0,0.9106517921381965
575,"('resnet18', 'GAP', 'MLP')","('resnet18', 'GAP', 'lr')",65.0,0.9999998588527887
576,"('resnet18', 'GAP', 'MLP')","('resnet18', 'GAP', 'xgb')",183.0,0.99915882564801
577,"('resnet18', 'GAP', 'MLP')","('resnet18', 'abmil-1_heads', 'MLP')",456.0,0.27240022555361065
578,"('resnet18', 'GAP', 'MLP')","('resnet18', 'abmil-8_heads', 'MLP')",155.0,0.9998214050292518
579,"('resnet18', 'GAP', 'MLP')","('resnet18', 'gabmil-1_heads', 'MLP')",404.0,0.5344238749457872
580,"('resnet18', 'GAP', 'MLP')","('resnet18', 'gabmil-8_heads', 'MLP')",227.0,0.9937439577979603
581,"('resnet18', 'GAP', 'MLP')","('uni', 'GAP', 'MLP')",34.0,0.9999999970777935
582,"('resnet18', 'GAP', 'MLP')","('uni', 'GAP', 'lr')",30.0,0.9999999984183887
583,"('resnet18', 'GAP', 'MLP')","('uni', 'GAP', 'xgb')",15.0,0.9999999998999556
584,"('resnet18', 'GAP', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",26.0,0.9999999991778168
585,"('resnet18', 'GAP', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",17.0,0.9999999998462954
586,"('resnet18', 'GAP', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",22.0,0.9999999995934559
587,"('resnet18', 'GAP', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",18.0,0.9999999998117346
588,"('resnet18', 'GAP', 'lr')","('resnet18', 'GAP', 'xgb')",707.0,1.1353380614309572e-05
589,"('resnet18', 'GAP', 'lr')","('resnet18', 'abmil-1_heads', 'MLP')",721.0,3.754068529815413e-06
590,"('resnet18', 'GAP', 'lr')","('resnet18', 'abmil-8_heads', 'MLP')",726.0,2.4664041120558977e-06
591,"('resnet18', 'GAP', 'lr')","('resnet18', 'gabmil-1_heads', 'MLP')",717.0,5.202487045607995e-06
592,"('resnet18', 'GAP', 'lr')","('resnet18', 'gabmil-8_heads', 'MLP')",753.0,1.9375875126570463e-07
593,"('resnet18', 'GAP', 'lr')","('uni', 'GAP', 'MLP')",153.0,0.9998416073749468
594,"('resnet18', 'GAP', 'lr')","('uni', 'GAP', 'lr')",9.0,0.9999999999772626
595,"('resnet18', 'GAP', 'lr')","('uni', 'GAP', 'xgb')",252.0,0.9839606312852993
596,"('resnet18', 'GAP', 'lr')","('uni', 'abmil-1_heads', 'MLP')",6.0,0.999999999990905
597,"('resnet18', 'GAP', 'lr')","('uni', 'abmil-8_heads', 'MLP')",0.0,1.0
598,"('resnet18', 'GAP', 'lr')","('uni', 'gabmil-1_heads', 'MLP')",2.0,0.999999999998181
599,"('resnet18', 'GAP', 'lr')","('uni', 'gabmil-8_heads', 'MLP')",0.0,1.0
600,"('resnet18', 'GAP', 'xgb')","('resnet18', 'abmil-1_heads', 'MLP')",608.0,0.003477596443190123
601,"('resnet18', 'GAP', 'xgb')","('resnet18', 'abmil-8_heads', 'MLP')",421.0,0.4445007857220844
602,"('resnet18', 'GAP', 'xgb')","('resnet18', 'gabmil-1_heads', 'MLP')",586.0,0.008578880873756134
603,"('resnet18', 'GAP', 'xgb')","('resnet18', 'gabmil-8_heads', 'MLP')",537.0,0.04460446391294681
604,"('resnet18', 'GAP', 'xgb')","('uni', 'GAP', 'MLP')",36.0,0.9999999960800778
605,"('resnet18', 'GAP', 'xgb')","('uni', 'GAP', 'lr')",20.0,0.9999999997207851
606,"('resnet18', 'GAP', 'xgb')","('uni', 'GAP', 'xgb')",11.0,0.9999999999608917
607,"('resnet18', 'GAP', 'xgb')","('uni', 'abmil-1_heads', 'MLP')",15.0,0.9999999998999556
608,"('resnet18', 'GAP', 'xgb')","('uni', 'abmil-8_heads', 'MLP')",4.0,0.9999999999954525
609,"('resnet18', 'GAP', 'xgb')","('uni', 'gabmil-1_heads', 'MLP')",13.0,0.9999999999363354
610,"('resnet18', 'GAP', 'xgb')","('uni', 'gabmil-8_heads', 'MLP')",7.0,0.9999999547325837
611,"('resnet18', 'abmil-1_heads', 'MLP')","('resnet18', 'abmil-8_heads', 'MLP')",145.0,0.9999033270514701
612,"('resnet18', 'abmil-1_heads', 'MLP')","('resnet18', 'gabmil-1_heads', 'MLP')",299.0,0.8979407302932186
613,"('resnet18', 'abmil-1_heads', 'MLP')","('resnet18', 'gabmil-8_heads', 'MLP')",228.0,0.9934870841079828
614,"('resnet18', 'abmil-1_heads', 'MLP')","('uni', 'GAP', 'MLP')",14.0,0.9999999999199645
615,"('resnet18', 'abmil-1_heads', 'MLP')","('uni', 'GAP', 'lr')",8.0,0.9999999999827196
616,"('resnet18', 'abmil-1_heads', 'MLP')","('uni', 'GAP', 'xgb')",6.0,0.999999999990905
617,"('resnet18', 'abmil-1_heads', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",7.0,0.9999999999872671
618,"('resnet18', 'abmil-1_heads', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",4.0,0.9999999999954525
619,"('resnet18', 'abmil-1_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",6.0,0.999999999990905
620,"('resnet18', 'abmil-1_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",5.0,0.9999999999936335
621,"('resnet18', 'abmil-8_heads', 'MLP')","('resnet18', 'gabmil-1_heads', 'MLP')",636.0,0.0002985486808781124
622,"('resnet18', 'abmil-8_heads', 'MLP')","('resnet18', 'gabmil-8_heads', 'MLP')",703.0,1.5308311049011536e-05
623,"('resnet18', 'abmil-8_heads', 'MLP')","('uni', 'GAP', 'MLP')",12.0,0.9999999336180517
624,"('resnet18', 'abmil-8_heads', 'MLP')","('uni', 'GAP', 'lr')",7.0,0.9999999999872671
625,"('resnet18', 'abmil-8_heads', 'MLP')","('uni', 'GAP', 'xgb')",40.0,0.9999999931023922
626,"('resnet18', 'abmil-8_heads', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",6.0,0.999999999990905
627,"('resnet18', 'abmil-8_heads', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",0.0,1.0
628,"('resnet18', 'abmil-8_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",4.0,0.9999999999954525
629,"('resnet18', 'abmil-8_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",2.0,0.999999999998181
630,"('resnet18', 'gabmil-1_heads', 'MLP')","('resnet18', 'gabmil-8_heads', 'MLP')",276.0,0.9648304111206016
631,"('resnet18', 'gabmil-1_heads', 'MLP')","('uni', 'GAP', 'MLP')",13.0,0.9999999999363354
632,"('resnet18', 'gabmil-1_heads', 'MLP')","('uni', 'GAP', 'lr')",6.0,0.999999999990905
633,"('resnet18', 'gabmil-1_heads', 'MLP')","('uni', 'GAP', 'xgb')",14.0,0.9999999999199645
634,"('resnet18', 'gabmil-1_heads', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",7.0,0.9999999999872671
635,"('resnet18', 'gabmil-1_heads', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",1.0,0.9999999999990905
636,"('resnet18', 'gabmil-1_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",6.0,0.999999999990905
637,"('resnet18', 'gabmil-1_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",4.0,0.9999999999954525
638,"('resnet18', 'gabmil-8_heads', 'MLP')","('uni', 'GAP', 'MLP')",6.0,0.999999999990905
639,"('resnet18', 'gabmil-8_heads', 'MLP')","('uni', 'GAP', 'lr')",3.0,0.9999999667878866
640,"('resnet18', 'gabmil-8_heads', 'MLP')","('uni', 'GAP', 'xgb')",8.0,0.9999999999827196
641,"('resnet18', 'gabmil-8_heads', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",5.0,0.9999999999936335
642,"('resnet18', 'gabmil-8_heads', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",0.0,1.0
643,"('resnet18', 'gabmil-8_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",4.0,0.9999999999954525
644,"('resnet18', 'gabmil-8_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",0.0,1.0
645,"('uni', 'GAP', 'MLP')","('uni', 'GAP', 'lr')",36.0,0.9999999960800778
646,"('uni', 'GAP', 'MLP')","('uni', 'GAP', 'xgb')",507.0,0.09842727627710701
647,"('uni', 'GAP', 'MLP')","('uni', 'abmil-1_heads', 'MLP')",25.0,0.9999998243123168
648,"('uni', 'GAP', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",23.0,0.9999999995125108
649,"('uni', 'GAP', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",17.0,0.9999999998462954
650,"('uni', 'GAP', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",6.0,0.999999999990905
651,"('uni', 'GAP', 'lr')","('uni', 'GAP', 'xgb')",739.0,7.717690095887519e-07
652,"('uni', 'GAP', 'lr')","('uni', 'abmil-1_heads', 'MLP')",106.0,0.999993894650288
653,"('uni', 'GAP', 'lr')","('uni', 'abmil-8_heads', 'MLP')",155.0,0.9998214050292518
654,"('uni', 'GAP', 'lr')","('uni', 'gabmil-1_heads', 'MLP')",119.0,0.9999835226008145
655,"('uni', 'GAP', 'lr')","('uni', 'gabmil-8_heads', 'MLP')",107.0,0.999993391082171
656,"('uni', 'GAP', 'xgb')","('uni', 'abmil-1_heads', 'MLP')",42.0,0.9999994021212338
657,"('uni', 'GAP', 'xgb')","('uni', 'abmil-8_heads', 'MLP')",50.0,0.999999974680577
658,"('uni', 'GAP', 'xgb')","('uni', 'gabmil-1_heads', 'MLP')",43.0,0.9999993585482372
659,"('uni', 'GAP', 'xgb')","('uni', 'gabmil-8_heads', 'MLP')",41.0,0.9999999920901246
660,"('uni', 'abmil-1_heads', 'MLP')","('uni', 'abmil-8_heads', 'MLP')",518.0,0.07495118775841547
661,"('uni', 'abmil-1_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",464.0,0.04482875244406755
662,"('uni', 'abmil-1_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",430.0,0.39772395828094886
663,"('uni', 'abmil-8_heads', 'MLP')","('uni', 'gabmil-1_heads', 'MLP')",274.0,0.9472526706020696
664,"('uni', 'abmil-8_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",242.0,0.9888184832825573
665,"('uni', 'gabmil-1_heads', 'MLP')","('uni', 'gabmil-8_heads', 'MLP')",375.0,0.6816174287350805
